Sort,CASE,DECISION,TARJCASE,COMPANY,PERMNO,COUNTRY,PRODUCT,CERTAIN,DATES,EVENT,NP,ACQ,JV,PE,Semicon,steel92,event_date,event_order
562.0,731364,A,0.0,Monsanto,18382,TURKEY,ACETYLSALICYLIC ACID,1.0,861101,PET,na,na,na,na,0.0,0.0,1986-11-01,1.0
563.0,731364,A,0.0,Monsanto,18382,TURKEY,ACETYLSALICYLIC ACID,1.0,870326,ITCP,na,na,na,na,0.0,0.0,1987-03-26,2.0
564.0,731364,A,0.0,Monsanto,18382,TURKEY,ACETYLSALICYLIC ACID,0.0,870415,DOCP,na,na,na,na,0.0,0.0,1987-04-15,3.0
565.0,731364,A,0.0,Monsanto,18382,TURKEY,ACETYLSALICYLIC ACID,0.0,870701,DOCF,na,na,na,na,0.0,0.0,1987-07-01,4.0
566.0,731364,A,0.0,Monsanto,18382,TURKEY,ACETYLSALICYLIC ACID,0.0,870819,ITCF,na,na,na,na,0.0,0.0,1987-08-19,5.0
567.0,731365,A,0.0,FMC Corp,19166,BELGIUM,INDUST. PHOSPHORIC ACID,0.0,861118,PET,na,na,na,na,0.0,0.0,1986-11-18,1.0
568.0,731365,A,0.0,Monsanto,18382,BELGIUM,INDUST. PHOSPHORIC ACID,0.0,861118,PET,na,na,na,na,0.0,0.0,1986-11-18,1.0
569.0,731365,A,0.0,FMC Corp,19166,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,861216,ITCP,na,na,na,na,0.0,0.0,1986-12-16,2.0
570.0,731365,A,0.0,Monsanto,18382,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,861216,ITCP,na,na,na,na,0.0,0.0,1986-12-16,2.0
571.0,731365,A,0.0,FMC Corp,19166,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,870416,DOCP,na,na,na,na,0.0,0.0,1987-04-16,3.0
572.0,731365,A,0.0,Monsanto,18382,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,870416,DOCP,na,na,na,na,0.0,0.0,1987-04-16,3.0
573.0,731365,A,0.0,FMC Corp,19166,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,870701,DOCF,na,na,na,na,0.0,0.0,1987-07-01,4.0
574.0,731365,A,0.0,Monsanto,18382,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,870701,DOCF,na,na,na,na,0.0,0.0,1987-07-01,4.0
575.0,731365,A,0.0,FMC Corp,19166,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,870805,ITCF,na,na,na,na,0.0,0.0,1987-08-05,5.0
576.0,731365,A,0.0,Monsanto,18382,BELGIUM,INDUST. PHOSPHORIC ACID,1.0,870805,ITCF,na,na,na,na,0.0,0.0,1987-08-05,5.0
577.0,731366,A,0.0,FMC Corp,19166,ISRAEL,INDUST. PHOSPHORIC ACID,0.0,861118,PET,na,na,na,na,0.0,0.0,1986-11-18,1.0
578.0,731366,A,0.0,Monsanto,18382,ISRAEL,INDUST. PHOSPHORIC ACID,0.0,861118,PET,na,na,na,na,0.0,0.0,1986-11-18,1.0
579.0,731366,A,0.0,FMC Corp,19166,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,861216,ITCP,na,na,na,na,0.0,0.0,1986-12-16,2.0
580.0,731366,A,0.0,Monsanto,18382,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,861216,ITCP,na,na,na,na,0.0,0.0,1986-12-16,2.0
581.0,731366,A,0.0,FMC Corp,19166,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,870416,DOCP,na,na,na,na,0.0,0.0,1987-04-16,3.0
582.0,731366,A,0.0,Monsanto,18382,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,870416,DOCP,na,na,na,na,0.0,0.0,1987-04-16,3.0
583.0,731366,A,0.0,FMC Corp,19166,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,870701,DOCF,na,na,na,na,0.0,0.0,1987-07-01,4.0
584.0,731366,A,0.0,Monsanto,18382,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,870701,DOCF,na,na,na,na,0.0,0.0,1987-07-01,4.0
585.0,731366,A,0.0,FMC Corp,19166,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,870805,ITCF,na,na,na,na,0.0,0.0,1987-08-05,5.0
586.0,731366,A,0.0,Monsanto,18382,ISRAEL,INDUST. PHOSPHORIC ACID,1.0,870805,ITCF,na,na,na,na,0.0,0.0,1987-08-05,5.0
588.0,731368,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,0.0,861126,PET,na,na,na,na,0.0,0.0,1986-11-26,1.0
589.0,731368,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,0.0,870112,ITCP,na,na,na,na,0.0,0.0,1987-01-12,2.0
590.0,731368,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,1.0,870625,DOCP,na,na,na,na,0.0,0.0,1987-06-25,3.0
591.0,731368,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,0.0,870721,ITCF,na,na,na,na,0.0,0.0,1987-07-21,5.0
592.0,731368,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,1.0,871113,DOCF,na,na,na,na,0.0,0.0,1987-11-13,4.0
595.0,731370,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,1.0,870625,DOCP,na,na,na,na,0.0,0.0,1987-06-25,3.0
596.0,731370,A,1.0,ZENITH ELECTRONICS CORP.,18067,JAPAN,Color Picture Tubes,1.0,871113,DOCF,na,na,na,na,0.0,0.0,1987-11-13,4.0
597.0,731377,A,1.0,UNIONS from CATERPILLAR,18542,JAPAN,Forklifts,1.0,870422,PET,na,na,na,na,0.0,0.0,1987-04-22,1.0
598.0,731377,A,1.0,UNIONS from CATERPILLAR,18542,JAPAN,Forklifts,1.0,870603,ITCP,na,na,na,na,0.0,0.0,1987-06-03,2.0
600.0,731377,A,1.0,UNIONS from CATERPILLAR,18542,JAPAN,Forklifts,1.0,871119,DOCP,na,na,na,na,0.0,0.0,1987-11-19,3.0
602.0,731377,A,1.0,UNIONS from CATERPILLAR,18542,JAPAN,Forklifts,1.0,880409,DOCF,na,na,na,na,0.0,0.0,1988-04-09,4.0
603.0,731377,A,1.0,UNIONS from CATERPILLAR,18542,JAPAN,Forklifts,1.0,880510,ITCF,na,na,na,na,0.0,0.0,1988-05-10,5.0
608.0,731379,A,0.0,BRIDGEPORT BRASS,19625,JAPAN,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
609.0,731379,A,0.0,Chase Brass & Copper,81056,JAPAN,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
610.0,731379,A,0.0,Olin,13610,JAPAN,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
611.0,731379,A,0.0,Revere Copper Products,17646,JAPAN,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
612.0,731379,A,0.0,BRIDGEPORT BRASS,19625,JAPAN,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
613.0,731379,A,0.0,Chase Brass & Copper,81056,JAPAN,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
614.0,731379,A,0.0,Olin,13610,JAPAN,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
615.0,731379,A,0.0,Revere Copper Products,17646,JAPAN,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
616.0,731379,A,0.0,BRIDGEPORT BRASS,19625,JAPAN,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
617.0,731379,A,0.0,Chase Brass & Copper,81056,JAPAN,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
618.0,731379,A,0.0,Olin,13610,JAPAN,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
619.0,731379,A,0.0,Revere Copper Products,17646,JAPAN,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
620.0,731379,A,0.0,BRIDGEPORT BRASS,19625,JAPAN,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
621.0,731379,A,0.0,Chase Brass & Copper,81056,JAPAN,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
622.0,731379,A,0.0,Olin,13610,JAPAN,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
623.0,731379,A,0.0,Revere Copper Products,17646,JAPAN,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
624.0,731379,A,0.0,BRIDGEPORT BRASS,19625,JAPAN,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
625.0,731379,A,0.0,Chase Brass & Copper,81056,JAPAN,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
626.0,731379,A,0.0,Olin,13610,JAPAN,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
627.0,731379,A,0.0,Revere Copper Products,17646,JAPAN,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
628.0,731380,A,0.0,BRIDGEPORT BRASS,19625,NETHERLANDS,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
629.0,731380,A,0.0,Chase Brass & Copper,81056,NETHERLANDS,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
630.0,731380,A,0.0,Olin,13610,NETHERLANDS,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
631.0,731380,A,0.0,Revere Copper Products,17646,NETHERLANDS,BRASS SHEET/STRIP,0.0,870729,PET,na,na,na,na,0.0,0.0,1987-07-29,1.0
632.0,731380,A,0.0,BRIDGEPORT BRASS,19625,NETHERLANDS,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
633.0,731380,A,0.0,Chase Brass & Copper,81056,NETHERLANDS,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
634.0,731380,A,0.0,Olin,13610,NETHERLANDS,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
635.0,731380,A,0.0,Revere Copper Products,17646,NETHERLANDS,BRASS SHEET/STRIP,1.0,870902,ITCP,na,na,na,na,0.0,0.0,1987-09-02,2.0
636.0,731380,A,0.0,BRIDGEPORT BRASS,19625,NETHERLANDS,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
637.0,731380,A,0.0,Chase Brass & Copper,81056,NETHERLANDS,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
638.0,731380,A,0.0,Olin,13610,NETHERLANDS,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
639.0,731380,A,0.0,Revere Copper Products,17646,NETHERLANDS,BRASS SHEET/STRIP,1.0,880128,DOCP,na,na,na,na,0.0,0.0,1988-01-28,3.0
640.0,731380,A,0.0,BRIDGEPORT BRASS,19625,NETHERLANDS,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
641.0,731380,A,0.0,Chase Brass & Copper,81056,NETHERLANDS,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
642.0,731380,A,0.0,Olin,13610,NETHERLANDS,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
643.0,731380,A,0.0,Revere Copper Products,17646,NETHERLANDS,BRASS SHEET/STRIP,1.0,880619,DOCF,na,na,na,na,0.0,0.0,1988-06-19,4.0
644.0,731380,A,0.0,BRIDGEPORT BRASS,19625,NETHERLANDS,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
645.0,731380,A,0.0,Chase Brass & Copper,81056,NETHERLANDS,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
646.0,731380,A,0.0,Olin,13610,NETHERLANDS,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
647.0,731380,A,0.0,Revere Copper Products,17646,NETHERLANDS,BRASS SHEET/STRIP,0.0,880804,ITCF,na,na,na,na,0.0,0.0,1988-08-04,5.0
649.0,731388,N,1.0,POLARIS INDUSTRIES (MPLS),75182,JAPAN,All-terrain Vehicles,1.0,880212,PET,na,na,na,na,0.0,0.0,1988-02-12,1.0
650.0,731388,N,1.0,POLARIS INDUSTRIES (MPLS),75182,JAPAN,All-terrain Vehicles,1.0,880321,ITCP,na,na,na,na,0.0,0.0,1988-03-21,2.0
651.0,731388,N,1.0,POLARIS INDUSTRIES (MPLS),75182,JAPAN,All-terrain Vehicles,1.0,880906,DOCP,na,na,na,na,0.0,0.0,1988-09-06,3.0
652.0,731388,N,1.0,POLARIS INDUSTRIES (MPLS),75182,JAPAN,All-terrain Vehicles,1.0,890127,DOCF,na,na,na,na,0.0,0.0,1989-01-27,4.0
653.0,731388,N,1.0,POLARIS INDUSTRIES (MPLS),75182,JAPAN,All-terrain Vehicles,1.0,890301,ITCF,na,na,na,na,0.0,0.0,1989-03-01,5.0
654.0,731389,A,1.0,VERBATIM (SUBSIDIARY OF EASTMAN KODAK SINCE 1985),11754,JAPAN,3.5 Inch Floppy Disks,1.0,880226,PET,na,na,na,na,0.0,0.0,1988-02-26,1.0
655.0,731389,A,1.0,VERBATIM (SUBSIDIARY OF EASTMAN KODAK SINCE 1985),11754,JAPAN,3.5 Inch Floppy Disks,1.0,880405,ITCP,na,na,na,na,0.0,0.0,1988-04-05,2.0
658.0,731389,A,1.0,VERBATIM (SUBSIDIARY OF EASTMAN KODAK SINCE 1985),11754,JAPAN,3.5 Inch Floppy Disks,1.0,880927,DOCP,na,na,na,na,0.0,0.0,1988-09-27,3.0
659.0,731389,A,1.0,VERBATIM (SUBSIDIARY OF EASTMAN KODAK SINCE 1985),11754,JAPAN,3.5 Inch Floppy Disks,1.0,890207,DOCF,na,na,na,na,0.0,0.0,1989-02-07,4.0
661.0,731389,A,1.0,VERBATIM (SUBSIDIARY OF EASTMAN KODAK SINCE 1985),11754,JAPAN,3.5 Inch Floppy Disks,1.0,890315,ITCF,na,na,na,na,0.0,0.0,1989-03-15,5.0
663.0,731391,A,1.0,"TORRINGTON, SUBSID. OF INGERSOLL RAND",12431,MANY,Antifriction Ball Bearings,1.0,880331,PET,na,na,na,na,0.0,0.0,1988-03-31,1.0
664.0,731391,A,1.0,"TORRINGTON, SUBSID. OF INGERSOLL RAND",12431,MANY,Antifriction Ball Bearings,1.0,880510,ITCP,na,na,na,na,0.0,0.0,1988-05-10,2.0
665.0,731391,A,1.0,"TORRINGTON, SUBSID. OF INGERSOLL RAND",12431,GERMANY/JAPAN,Antifriction Ball Bearings,1.0,881028,DOCP,na,na,na,na,0.0,0.0,1988-10-28,3.0
667.0,731391,A,1.0,"TORRINGTON, SUBSID. OF INGERSOLL RAND",12431,GERMANY/JAPAN,Antifriction Ball Bearings,1.0,890328,DOCF,na,na,na,na,0.0,0.0,1989-03-28,4.0
669.0,731391,A,1.0,"TORRINGTON, SUBSID. OF INGERSOLL RAND",12431,MANY,Antifriction Ball Bearings,1.0,890502,ITCF,na,na,na,na,0.0,0.0,1989-05-02,5.0
671.0,731422,A,0.0,Bethlehem Steel Corp,10786,CANADA,STEEL RAILS,1.0,880930,PET,na,na,na,na,0.0,0.0,1988-09-30,1.0
672.0,731422,A,0.0,Bethlehem Steel Corp,10786,CANADA,STEEL RAILS,0.0,881123,ITCP,na,na,na,na,0.0,0.0,1988-11-23,2.0
673.0,731422,A,0.0,Bethlehem Steel Corp,10786,CANADA,STEEL RAILS,1.0,890308,DOCP,na,na,na,na,0.0,0.0,1989-03-08,3.0
674.0,731422,A,0.0,Bethlehem Steel Corp,10786,CANADA,STEEL RAILS,1.0,890728,DOCF,na,na,na,na,0.0,0.0,1989-07-28,4.0
675.0,731422,A,0.0,Bethlehem Steel Corp,10786,CANADA,STEEL RAILS,0.0,890920,ITCF,na,na,na,na,0.0,0.0,1989-09-20,5.0
676.0,731426,A,1.0,AT&T CORP.,10401,JAPAN,Small Business Telephones,1.0,881220,PET,na,na,na,na,0.0,0.0,1988-12-20,1.0
677.0,731426,A,1.0,COMDIAL CORP.,25073,JAPAN,Small Business Telephones,1.0,881220,PET,na,na,na,na,0.0,0.0,1988-12-20,1.0
678.0,731426,A,1.0,AT&T CORP.,10401,JAPAN,Small Business Telephones,1.0,890208,ITCP,na,na,na,na,0.0,0.0,1989-02-08,2.0
679.0,731426,A,1.0,COMDIAL CORP.,25073,JAPAN,Small Business Telephones,1.0,890208,ITCP,na,na,na,na,0.0,0.0,1989-02-08,2.0
684.0,731426,A,1.0,AT&T CORP.,10401,JAPAN,Small Business Telephones,1.0,890728,DOCP,na,na,na,na,0.0,0.0,1989-07-28,3.0
685.0,731426,A,1.0,COMDIAL CORP.,25073,JAPAN,Small Business Telephones,1.0,890728,DOCP,na,na,na,na,0.0,0.0,1989-07-28,3.0
686.0,731426,A,1.0,AT&T CORP.,10401,JAPAN,Small Business Telephones,1.0,891012,DOCF,na,na,na,na,0.0,0.0,1989-10-12,4.0
687.0,731426,A,1.0,COMDIAL CORP.,25073,JAPAN,Small Business Telephones,1.0,891012,DOCF,na,na,na,na,0.0,0.0,1989-10-12,4.0
688.0,731426,A,1.0,AT&T CORP.,10401,JAPAN,Small Business Telephones,1.0,891120,ITCF,na,na,na,na,0.0,0.0,1989-11-20,5.0
689.0,731426,A,1.0,COMDIAL CORP.,25073,JAPAN,Small Business Telephones,1.0,891120,ITCF,na,na,na,na,0.0,0.0,1989-11-20,5.0
691.0,731429,A,1.0,"VERSON DIV. OF ALLIED PRODUCTS CORP, UAW, UNITED STEELWORKERS",26331,JAPAN,Mechanical Transfer Presses,1.0,890112,PET,na,na,na,na,0.0,0.0,1989-01-12,1.0
692.0,731429,A,1.0,"VERSON DIV. OF ALLIED PRODUCTS CORP, UAW, UNITED STEELWORKERS",26331,JAPAN,Mechanical Transfer Presses,1.0,890222,ITCP,na,na,na,na,0.0,0.0,1989-02-22,2.0
693.0,731429,A,1.0,"VERSON DIV. OF ALLIED PRODUCTS CORP, UAW, UNITED STEELWORKERS",26331,JAPAN,Mechanical Transfer Presses,1.0,890814,DOCP,na,na,na,na,0.0,0.0,1989-08-14,3.0
694.0,731429,A,1.0,"VERSON DIV. OF ALLIED PRODUCTS CORP, UAW, UNITED STEELWORKERS",26331,JAPAN,Mechanical Transfer Presses,1.0,891228,DOCF,na,na,na,na,0.0,0.0,1989-12-28,4.0
695.0,731429,A,1.0,"VERSON DIV. OF ALLIED PRODUCTS CORP, UAW, UNITED STEELWORKERS",26331,JAPAN,Mechanical Transfer Presses,1.0,900131,ITCF,na,na,na,na,0.0,0.0,1990-01-31,5.0
696.0,731431,A,0.0,GENERAL CHEMICAL CORP.,83449,VENEZUELA,ALUMINUM SULFATE,0.0,890405,PET,na,na,na,na,0.0,0.0,1989-04-05,1.0
697.0,731431,A,0.0,GENERAL CHEMICAL CORP.,83449,VENEZUELA,ALUMINUM SULFATE,0.0,890525,ITCP,na,na,na,na,0.0,0.0,1989-05-25,2.0
698.0,731431,A,0.0,GENERAL CHEMICAL CORP.,83449,VENEZUELA,ALUMINUM SULFATE,0.0,890814,DOCP,na,na,na,na,0.0,0.0,1989-08-14,3.0
699.0,731431,A,0.0,GENERAL CHEMICAL CORP.,83449,VENEZUELA,ALUMINUM SULFATE,1.0,891020,DOCF,na,na,na,na,0.0,0.0,1989-10-20,4.0
700.0,731431,A,0.0,GENERAL CHEMICAL CORP.,83449,VENEZUELA,ALUMINUM SULFATE,1.0,891130,ITCF,na,na,na,na,0.0,0.0,1989-11-30,5.0
701.0,731439,A,0.0,Hercules Inc.,18016,BRAZIL/JAPAN/CHINA/KOREA/UK/WEST GERMANY/YUGOSLAVIA,INDUSTRIAL NITROCELLULOSE,1.0,890922,PET,na,na,na,na,0.0,0.0,1989-09-22,1.0
702.0,731439,A,0.0,Hercules Inc.,18016,BRAZIL/JAPAN/CHINA/KOREA/UK/WEST GERMANY/YUGOSLAVIA,INDUSTRIAL NITROCELLULOSE,1.0,891114,ITCP,na,na,na,na,0.0,0.0,1989-11-14,2.0
703.0,731439,A,0.0,Hercules Inc.,18016,BRAZIL/JAPAN/CHINA/KOREA/UK/WEST GERMANY/YUGOSLAVIA,INDUSTRIAL NITROCELLULOSE,0.0,900305,DOCP,na,na,na,na,0.0,0.0,1990-03-05,3.0
704.0,731439,A,0.0,Hercules Inc.,18016,BRAZIL/JAPAN/CHINA/KOREA/UK/WEST GERMANY/YUGOSLAVIA,INDUSTRIAL NITROCELLULOSE,1.0,900516,DOCF,na,na,na,na,0.0,0.0,1990-05-16,4.0
705.0,731439,A,0.0,Hercules Inc.,18016,BRAZIL/JAPAN/CHINA/KOREA/UK/WEST GERMANY/YUGOSLAVIA,INDUSTRIAL NITROCELLULOSE,1.0,900626,ITCF,na,na,na,na,0.0,0.0,1990-06-26,5.0
706.0,731451,A,1.0,IDEAL BASIC INDUSTRIES,26286,MEXICO,Portland Cement,1.0,890927,PET,na,na,na,na,0.0,0.0,1989-09-27,1.0
707.0,731451,A,1.0,TEXAS INDUSTRIES,40694,MEXICO,Portland Cement,1.0,890927,PET,na,na,na,na,0.0,0.0,1989-09-27,1.0
708.0,731451,A,1.0,IDEAL BASIC INDUSTRIES,26286,MEXICO,Portland Cement,1.0,891008,ITCP,na,na,na,na,0.0,0.0,1989-10-08,2.0
709.0,731451,A,1.0,TEXAS INDUSTRIES,40694,MEXICO,Portland Cement,1.0,891008,ITCP,na,na,na,na,0.0,0.0,1989-10-08,2.0
710.0,731451,A,1.0,IDEAL BASIC INDUSTRIES,26286,MEXICO,Portland Cement,1.0,900406,DOCP,na,na,na,na,0.0,0.0,1990-04-06,3.0
711.0,731451,A,1.0,TEXAS INDUSTRIES,40694,MEXICO,Portland Cement,1.0,900406,DOCP,na,na,na,na,0.0,0.0,1990-04-06,3.0
712.0,731451,A,1.0,IDEAL BASIC INDUSTRIES,26286,MEXICO,Portland Cement,0.0,900630,DOCF,na,na,na,na,0.0,0.0,1990-06-30,4.0
713.0,731451,A,1.0,TEXAS INDUSTRIES,40694,MEXICO,Portland Cement,0.0,900630,DOCF,na,na,na,na,0.0,0.0,1990-06-30,4.0
714.0,731451,A,1.0,IDEAL BASIC INDUSTRIES,26286,MEXICO,Portland Cement,1.0,900815,ITCF,na,na,na,na,0.0,0.0,1990-08-15,5.0
715.0,731451,A,1.0,TEXAS INDUSTRIES,40694,MEXICO,Portland Cement,1.0,900815,ITCF,na,na,na,na,0.0,0.0,1990-08-15,5.0
718.0,731458,A,1.0,"DUPONT DE NEMOURS & CO., HOECHST CELANESE CORP., ICI AMERICAS INC.",11703,JAPAN,Polyethylene Teraphthalate (PET) Film,1.0,900427,PET,na,na,na,na,0.0,0.0,1990-04-27,1.0
719.0,731458,A,1.0,"DUPONT DE NEMOURS & CO., HOECHST CELANESE CORP., ICI AMERICAS INC.",11703,JAPAN,Polyethylene Teraphthalate (PET) Film,1.0,900606,ITCP,na,na,na,na,0.0,0.0,1990-06-06,2.0
720.0,731458,A,1.0,"DUPONT DE NEMOURS & CO., HOECHST CELANESE CORP., ICI AMERICAS INC.",11703,JAPAN,Polyethylene Teraphthalate (PET) Film,1.0,901127,DOCP,na,na,na,na,0.0,0.0,1990-11-27,3.0
721.0,731458,A,1.0,"DUPONT DE NEMOURS & CO., HOECHST CELANESE CORP., ICI AMERICAS INC.",11703,JAPAN,Polyethylene Teraphthalate (PET) Film,1.0,910407,DOCF,na,na,na,na,0.0,0.0,1991-04-07,4.0
722.0,731458,A,1.0,"DUPONT DE NEMOURS & CO., HOECHST CELANESE CORP., ICI AMERICAS INC.",11703,JAPAN,Polyethylene Teraphthalate (PET) Film,1.0,910522,ITCF,na,na,na,na,0.0,0.0,1991-05-22,5.0
724.0,731469,A,0.0,Cherry,23115,JAPAN,FLAT PANEL DISPLAYS,1.0,900718,PET,na,na,na,na,0.0,0.0,1990-07-18,1.0
725.0,731469,A,0.0,Cherry,23115,JAPAN,FLAT PANEL DISPLAYS,1.0,900830,ITCP,na,na,na,na,0.0,0.0,1990-08-30,2.0
726.0,731469,A,0.0,Cherry,23115,JAPAN,FLAT PANEL DISPLAYS,1.0,910215,DOCP,na,na,na,na,0.0,0.0,1991-02-15,3.0
727.0,731469,A,0.0,Cherry,23115,JAPAN,FLAT PANEL DISPLAYS,1.0,910709,DOCF,na,na,na,na,0.0,0.0,1991-07-09,4.0
728.0,731469,A,0.0,Cherry,23115,JAPAN,FLAT PANEL DISPLAYS,1.0,910815,ITCF,na,na,na,na,0.0,0.0,1991-08-15,5.0
729.0,731470,A,0.0,Simetco,75451,ARGENTINA/BRAZIL/CHINA,SILICON METAL,0.0,900905,PET,na,na,na,na,0.0,0.0,1990-09-05,1.0
730.0,731470,A,0.0,Simetco,75451,ARGENTINA/BRAZIL/CHINA,SILICON METAL,0.0,910205,DOCP,na,na,na,na,0.0,0.0,1991-02-05,3.0
731.0,731470,A,0.0,Simetco,75451,ARGENTINA/BRAZIL/CHINA,SILICON METAL,1.0,910418,DOCF,na,na,na,na,0.0,0.0,1991-04-18,4.0
734.0,731483,A,0.0,"SCM, Smith Corona",75643,JAPAN,WORD PROCESSORS,1.0,901107,PET,na,na,na,na,0.0,0.0,1990-11-07,1.0
735.0,731483,A,0.0,"SCM, Smith Corona",75643,JAPAN,WORD PROCESSORS,1.0,901218,ITCP,na,na,na,na,0.0,0.0,1990-12-18,2.0
736.0,731483,A,0.0,"SCM, Smith Corona",75643,JAPAN,WORD PROCESSORS,1.0,910417,DOCP,na,na,na,na,0.0,0.0,1991-04-17,3.0
737.0,731483,A,0.0,"SCM, Smith Corona",75643,JAPAN,WORD PROCESSORS,1.0,910703,DOCF,na,na,na,na,0.0,0.0,1991-07-03,4.0
738.0,731483,A,0.0,"SCM, Smith Corona",75643,JAPAN,WORD PROCESSORS,1.0,910808,ITCF,na,na,na,na,0.0,0.0,1991-08-08,5.0
744.0,731490,N,1.0,CHAMPION INTERNATIONAL,21397,GERMANY,Coated Groundwood Paper,0.0,901228,PET,na,na,na,na,0.0,0.0,1990-12-28,1.0
745.0,731490,N,1.0,INTERNATIONAL PAPER,21573,GERMANY,Coated Groundwood Paper,0.0,901228,PET,na,na,na,na,0.0,0.0,1990-12-28,1.0
746.0,731490,N,1.0,CONSOLIDATED PAPERS,26586,GERMANY,Coated Groundwood Paper,0.0,901228,PET,na,na,na,na,0.0,0.0,1990-12-28,1.0
747.0,731490,N,1.0,BOISE CASCADE,42024,GERMANY,Coated Groundwood Paper,0.0,901228,PET,na,na,na,na,0.0,0.0,1990-12-28,1.0
